global_index,bundle,query_char,style_code,style_name,style_label,era,author,work_title,detail_title,image_url,thumb_url,image_path,image_type,image_subtype_reason,width,height,aspect_ratio,mean_gray,median_gray,std_gray,p05_gray,p25_gray,p50_gray,p75_gray,p95_gray,border_mean,corner_mean,center_mean,dark_ratio,mid_ratio,bright_ratio,background_std,gray_noise_ratio,mean_r,mean_g,mean_b,saturation_mean,yellow_score,dark_component_count,largest_dark_component_area,total_dark_area,largest_dark_component_ratio,bright_component_count,largest_bright_component_area,total_bright_area,largest_bright_component_ratio,largest_bright_component_image_ratio,dark_bbox_area_ratio,bright_bbox_area_ratio,dark_bbox_aspect_ratio,bright_bbox_aspect_ratio,has_vector_hint,black_background_candidate,source_index_1based
246,common_h_bundle,献,8,行书,行書,唐,颜真卿,述张长史笔法十二意,唐 · 颜真卿 · 述张长史笔法十二意,https://wxapp.shufazidian.com/gq/6/11/24_p722am0697.jpg,https://wxapp.shufazidian.com/gq/6/11/1/24_p722am0697.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/行书/64230_献_行书_颜真卿_述张长史笔法十二意.jpg,black_noisy,fragmented_small_bright_components,750,750,1.0,46.233116149902344,26.0,56.290565490722656,11.0,18.75,26.0,37.0,204.0,27.819969177246094,24.175155639648438,73.21018981933594,0.8720853333333334,0.06944533333333333,0.05846933333333333,25.282155990600586,0.11726577777777777,38.53370133333333,50.982176,41.68459911111111,0.5541271567344666,-3.150897979736328,18,494095,496348,0.9954608460193252,55,19151,50775,0.37717380600689315,0.03404622222222222,1.0,0.7145813333333333,1.0,1.0063291139240507,False,True,64230
247,common_i_bundle,殷,3,篆书,篆書,,吴让之,,吴让之,https://wxapp-b.shufazidian.com/png_b/z/8/1JO.png,https://wxapp-b.shufazidian.com/png_b/z/8/1JO.png,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/篆书/56829_殷_篆书_吴让之_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,221.34042358398438,255.0,86.31471252441406,0.0,255.0,255.0,255.0,255.0,255.0,255.0,181.08334350585938,0.1319984228906162,0.0,0.8680015771093837,0.0,0.0,221.34040216289287,221.34040216289287,221.34040216289287,0.0,0.0,3,33093,37496,0.8825741412417325,3,245511,246568,0.9957131501249148,0.8642805846569787,0.38828221809169766,1.0,1.5018450184501846,1.018939393939394,False,False,56829
248,common_c_bundle,帝,6,隶书,隸書,汉,鲁峻碑,,汉 · 鲁峻碑,https://wxapp-b.shufazidian.com/gq/5/6/70_f354a651.jpg,https://wxapp-b.shufazidian.com/gq/5/6/1/70_f354a651.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/隶书/20100_帝_隶书_鲁峻碑_未标注作品.jpg,catalog_or_invalid,extreme_component_count,475,501,1.0547368421052632,78.4404067993164,57.0,64.77790832519531,7.0,17.0,57.0,144.0,182.0,41.87342071533203,45.94927215576172,113.68248748779297,0.5579787792835382,0.4397184578211997,0.0023027628952621074,42.875972747802734,0.33323668452568544,82.69557306439752,77.50447736106734,71.72446685576216,0.17615550756454468,10.971084594726562,440,144237,157963,0.9131062337382805,1137,5241,13892,0.3772674920817737,0.022023321777497638,1.0,0.9894736842105263,1.0547368421052632,1.0659574468085107,False,True,20100
249,common_i_bundle,于,8,行书,行書,晋,王羲之,集王字圣教序,晋 · 王羲之 · 集王字圣教序,https://wxapp.shufazidian.com/gq/1/8/60368.jpg,https://wxapp.shufazidian.com/gq/1/8/1/60368.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/行书/78814_于_行书_王羲之_集王字圣教序.jpg,black_clean,clean_black_background_candidate,301,266,1.131578947368421,35.645729064941406,15.0,54.99577331542969,9.0,12.0,15.0,21.0,202.0,17.729759216308594,19.507715225219727,62.991641998291016,0.8861689106487148,0.059525891139809654,0.05430519821147553,11.791805267333984,0.10150375939849623,37.70656708215722,35.28030624734594,32.499762695775985,0.19209176301956177,5.2068023681640625,2,71904,71909,0.9999304676744218,14,4605,6161,0.7474435968186982,0.05751505008368096,1.0,0.4579971523493118,1.131578947368421,1.0157894736842106,False,True,78814
250,common_c_bundle,法,9,楷书,楷書,隋,张公礼,龙藏寺碑,隋 · 张公礼 · 龙藏寺碑,https://wxapp.shufazidian.com/gq/3/11/17_b387a2.jpg,https://wxapp.shufazidian.com/gq/3/11/1/17_b387a2.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/楷书/44231_法_楷书_张公礼_龙藏寺碑.jpg,black_noisy,bright_component_count_gt_60,635,656,1.0330708661417323,59.671470642089844,47.0,40.4702262878418,38.0,43.0,47.0,53.0,188.0,47.522403717041016,46.70442581176758,79.15167999267578,0.8998991741885923,0.07204724409448819,0.02805358171691953,12.342655181884766,0.08611724601497983,55.651726041866716,61.72365085461878,59.80320722104859,0.22217616438865662,-4.151466369628906,4,380553,380570,0.9999553301626508,96,8427,24312,0.3466189536031589,0.020229978874591895,1.0,0.6887363164970233,1.0330708661417323,1.2715789473684211,False,True,44231
251,less_common_b_bundle,曩,7,草书,草書,,徐伯清,,徐伯清,https://wxapp-b.shufazidian.com/png_b/c/3/1D4.png,https://wxapp-b.shufazidian.com/png_b/c/3/1D4.png,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/草书/06403_曩_草书_徐伯清_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,217.44985961914062,255.0,90.3619155883789,0.0,255.0,255.0,255.0,255.0,255.0,255.0,154.91864013671875,0.14725554804551086,0.0,0.8527444519544891,0.0,0.0,217.44983524839472,217.44983524839472,217.44983524839472,0.0,0.0,1,41830,41830,1.0,3,241711,242234,0.9978409306703435,0.8509033175622395,0.37975949081897037,1.0,1.2147651006711409,1.018939393939394,False,False,6403
252,common_i_bundle,仪,3,篆书,篆書,清,褚德彝,楹联,清 · 褚德彝 · 楹联,https://wxapp.shufazidian.com/gq/5/16/294_h1a396.jpg,https://wxapp.shufazidian.com/gq/5/16/1/294_h1a396.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/篆书/41452_仪_篆书_褚德彝_楹联.jpg,yellow_paper,warm_yellow_background,761,761,1.0,215.99452209472656,236.0,59.07938766479492,26.0,231.0,236.0,239.0,242.0,237.93850708007812,237.95394897460938,182.4399871826172,0.08304309462098594,0.023167869927010074,0.8937890354520039,3.5457921028137207,0.7091816736053432,222.91092535066073,214.90087909089812,203.15807231994697,0.09965524822473526,19.75286865234375,5,19485,52659,0.37002221842420097,3,520659,520678,0.9999635091169591,0.8990504575036996,0.34883901637136283,1.0,1.4756756756756757,1.0,False,False,41452
253,common_j_bundle,之,1,章草,草書,明,祝允明,书述,明 · 祝允明 · 书述,https://wxapp.shufazidian.com/gq/6/15/53_s43a311756.jpg,https://wxapp.shufazidian.com/gq/6/15/1/53_s43a311756.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/章草/38501_之_章草_祝允明_书述.jpg,rubbing_noisy,dark_component_count_gt_60,521,560,1.0748560460652592,181.9790496826172,255.0,92.71173858642578,48.0,64.0,255.0,255.0,255.0,254.97589111328125,254.99725341796875,86.8827133178711,0.3306004935563477,0.05035645736221552,0.6190430490814368,0.21303509175777435,0.048406224293940224,181.97902042774882,181.97902042774882,181.97902042774882,0.0,0.0,89,103560,104257,0.9933145975809777,24,173615,182217,0.9527925495425783,0.5950610090485331,0.4027042774883466,1.0,1.3686006825938566,1.0748560460652592,False,False,38501
254,common_c_bundle,第,1,章草,草書,明,宋克,急就章(一),明 · 宋克 · 急就章(一),https://wxapp-b.shufazidian.com/gq/6/15/11_r947a11114.jpg,https://wxapp-b.shufazidian.com/gq/6/15/1/11_r947a11114.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/章草/19563_第_章草_宋克_急就章(一).jpg,catalog_or_invalid,extreme_component_count,729,792,1.0864197530864197,164.18325805664062,189.0,57.01913070678711,43.0,155.0,189.0,202.0,215.0,194.61697387695312,201.2021026611328,130.69212341308594,0.1663393191170969,0.5500252871652048,0.28363539371769825,24.606393814086914,0.7858800626290339,178.50304831580553,163.12186335231604,131.8044037771404,0.2715857923030853,46.69862365722656,291,115857,123199,0.9404053604331204,737,342192,354129,0.9662919444609168,0.5926757284781976,0.9292929292929293,1.0,1.00960219478738,1.0864197530864197,False,False,19563
255,common_j_bundle,状,8,行书,行書,唐,颜真卿,鹿脯帖,唐 · 颜真卿 · 鹿脯帖,https://wxapp.shufazidian.com/gq/3/11/1671088493a33_58_0058b.jpg,https://wxapp.shufazidian.com/gq/3/11/1/1671088493a33_58_0058b.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/行书/65270_状_行书_颜真卿_鹿脯帖.jpg,black_damaged,large_bright_component_dominates,600,600,1.0,76.92330169677734,52.0,62.27164840698242,46.0,50.0,52.0,57.0,249.0,53.986392974853516,55.57013702392578,108.34648132324219,0.8496388888888889,0.036575,0.11378611111111112,20.74155616760254,0.05453888888888889,67.80814166666667,79.5188111111111,87.16612222222223,0.3023614287376404,-19.35797119140625,69,309059,311231,0.9930212607355952,38,28161,43533,0.6468885672937771,0.078225,1.0,0.8024611111111111,1.0,1.0168855534709194,False,True,65270
256,common_i_bundle,燕,7,草书,草書,,王铎,,王铎,https://wxapp-b.shufazidian.com/png_b/c/2/1RR.png,https://wxapp-b.shufazidian.com/png_b/c/2/1RR.png,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/草书/25463_燕_草书_王铎_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,231.073974609375,255.0,74.35507202148438,0.0,255.0,255.0,255.0,255.0,255.0,255.0,196.0858612060547,0.09382744733581165,0.0,0.9061725526641884,0.0,0.0,231.07400092936803,231.07400092936803,231.07400092936803,0.0,0.0,5,26639,26653,0.9994747307995347,16,253249,257411,0.9838313048004942,0.891520924862003,0.3916511771995043,1.0,1.3601398601398602,1.018939393939394,False,False,25463
257,common_i_bundle,邑,3,篆书,篆書,清,吴大瀓,论语,清 · 吴大瀓 · 论语,https://wxapp-b.shufazidian.com/gq/3/16/63_c3141a142.jpg,https://wxapp-b.shufazidian.com/gq/3/16/1/63_c3141a142.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/篆书/49693_邑_篆书_吴大瀓_论语.jpg,black_damaged,large_bright_component_dominates,517,607,1.1740812379110253,69.31139373779297,48.0,59.36349105834961,35.0,43.0,48.0,55.0,231.0,46.11438751220703,46.470603942871094,93.51129150390625,0.8688766454548641,0.01804224728266931,0.11308110726246658,7.366744041442871,0.10972566989251765,69.31138649986138,69.31138649986138,69.31138649986138,0.0,0.0,3,263886,274703,0.9606229273069461,3,25189,36673,0.6868540888392005,0.08026601321143717,1.0,0.40368492666154693,1.1740812379110253,1.6630434782608696,False,True,49693
258,common_i_bundle,一,7,草书,草書,,怀素,,怀素,https://wxapp.shufazidian.com/png_b/c/2/0.png,https://wxapp.shufazidian.com/png_b/c/2/0.png,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/草书/37415_一_草书_怀素_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,237.65492248535156,255.0,64.20393371582031,0.0,255.0,255.0,255.0,255.0,255.0,255.0,213.46669006347656,0.06801988284330292,0.0,0.931980117156697,0.0,0.0,237.65492987495776,237.65492987495776,237.65492987495776,0.0,0.0,1,19322,19322,1.0,1,264742,264742,1.0,0.931980117156697,0.12460924298749577,1.0,5.395061728395062,1.018939393939394,False,False,37415
259,less_common_b_bundle,祺,6,隶书,隸書,,吴大澄,,吴大澄,https://wxapp.shufazidian.com/png_b/l/J/1ZW.png,https://wxapp.shufazidian.com/png_b/l/J/1ZW.png,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/隶书/14801_祺_隶书_吴大澄_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,208.2028045654297,255.0,98.70819854736328,0.0,255.0,255.0,255.0,255.0,255.0,255.0,137.56765747070312,0.18351850287259208,0.0,0.8164814971274079,0.0,0.0,208.20278176748903,208.20278176748903,208.20278176748903,0.0,0.0,5,31671,52131,0.6075271911146919,6,230826,231933,0.9952270698865621,0.8125844880027037,0.4556367579137096,1.0,1.4285714285714286,1.018939393939394,False,False,14801
260,common_g_bundle 2,思,7,草书,草書,明,王应华,千字文,明 · 王应华 · 千字文,https://wxapp.shufazidian.com/gq/2/15/1656063645a7_356_820.jpg,https://wxapp.shufazidian.com/gq/2/15/1/1656063645a7_356_820.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/草书/73271_思_草书_王应华_千字文.jpg,catalog_or_invalid,extreme_component_count,327,305,1.0721311475409836,157.91708374023438,175.0,44.38611602783203,44.0,167.0,175.0,181.0,188.0,178.9571533203125,180.64266967773438,133.47152709960938,0.12685616884744574,0.8729031934626761,0.00024063768987817716,7.569530010223389,0.8525993883792049,183.9902341204191,151.36987015591316,123.14579636035494,0.3221116364002228,60.844451904296875,6,14532,14636,0.992894233397103,357,4399,26169,0.1680996599029386,0.044106883240587556,0.5646964455807891,1.0,1.1636363636363636,1.0721311475409836,False,False,73271
261,common_i_bundle,元,6,隶书,隸書,清,何绍基,南安长王君平乡道碑节选屏,清 · 何绍基 · 南安长王君平乡道碑节选屏,https://wxapp-b.shufazidian.com/gq/7/16/145_bk12a1274.jpg,https://wxapp-b.shufazidian.com/gq/7/16/1/145_bk12a1274.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/隶书/92660_元_隶书_何绍基_南安长王君平乡道碑节选屏.jpg,unknown,no_heuristic_match,696,490,1.420408163265306,205.37423706054688,239.0,79.23751831054688,11.0,238.0,239.0,239.0,240.0,235.31686401367188,238.74264526367188,169.54090881347656,0.14600046915317852,0.008028383767300024,0.8459711470795215,26.32024574279785,0.7650392915787004,205.74091895378842,205.90658866995074,200.87938365001173,0.06315828114748001,4.8615264892578125,6,35854,50667,0.7076400813152545,2,289006,289013,0.9999757796362101,0.8474255219329111,0.6260849167253109,1.0,1.8470588235294119,1.420408163265306,False,False,92660
262,common_j_bundle,作,3,篆书,篆書,清,邓石如,弟子职,清 · 邓石如 · 弟子职,https://wxapp.shufazidian.com/gq/3/16/55_c62a4047.jpg,https://wxapp.shufazidian.com/gq/3/16/1/55_c62a4047.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/篆书/80841_作_篆书_邓石如_弟子职.jpg,catalog_or_invalid,extreme_component_count,561,851,1.516934046345811,152.47146606445312,179.0,63.77587127685547,19.0,163.0,179.0,190.0,204.0,185.8916778564453,183.69732666015625,114.06200408935547,0.18771875805123886,0.7314934092427698,0.08078783270599127,20.84926986694336,0.8018101803268044,164.53355075605714,149.16824287668277,137.54067878620307,0.15890388190746307,26.992889404296875,3,49719,94533,0.5259433213798356,2646,120198,225120,0.5339285714285714,0.2517704870646047,0.9341950646298472,1.0,1.4171122994652405,1.516934046345811,False,True,80841
263,common_j_bundle,钟,8,行书,行書,唐,颜真卿,述张长史笔法十二意,唐 · 颜真卿 · 述张长史笔法十二意,https://wxapp.shufazidian.com/gq/6/11/24_p1039am0727.jpg,https://wxapp.shufazidian.com/gq/6/11/1/24_p1039am0727.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/行书/53140_钟_行书_颜真卿_述张长史笔法十二意.jpg,black_noisy,fallback_black_background_unclean,750,750,1.0,49.77006912231445,29.0,58.27242660522461,13.0,21.0,29.0,40.0,213.0,26.551002502441406,26.578933715820312,81.79739379882812,0.8687751111111112,0.055196444444444444,0.07602844444444444,10.466293334960938,0.11857066666666667,41.58575644444444,54.63118577777778,45.923390222222224,0.5297583937644958,-4.337619781494141,30,485974,494971,0.981823177519491,45,25977,54412,0.477413070646181,0.04618133333333333,1.0,0.6685333333333333,1.0,1.137391304347826,False,True,53140
264,common_j_bundle,正,3,篆书,篆書,元,泰不华,陋室铭,元 · 泰不华 · 陋室铭,https://wxapp-b.shufazidian.com/gq/2/14/1653627745a9_59_186.jpg,https://wxapp-b.shufazidian.com/gq/2/14/1/1653627745a9_59_186.jpg,/Users/lainantian/Developer/Caligraphy/common_j_bundle/common_j_downloads/篆书/34481_正_篆书_泰不华_陋室铭.jpg,catalog_or_invalid,extreme_component_count,327,339,1.036697247706422,148.17025756835938,169.0,50.18407440185547,30.0,162.0,169.0,174.0,182.0,170.68264770507812,172.04701232910156,131.280029296875,0.16246741179760585,0.837316085266073,0.00021650293632107385,6.758026123046875,0.8250385645855322,178.75839174402137,140.04247065934166,109.49091138715235,0.42332491278648376,69.2674789428711,2,19372,19380,0.9995872033023736,912,197,6918,0.028476438276958657,0.0017771282689688144,0.5985223674596086,1.0,1.2763157894736843,1.036697247706422,False,False,34481
265,less_common_b_bundle,柰,8,行书,行書,,唐寅,,唐寅,https://wxapp.shufazidian.com/png_b/x/B/1G3.png,https://wxapp.shufazidian.com/png_b/x/B/1G3.png,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/行书/01366_柰_行书_唐寅_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,222.5648193359375,255.0,84.96426391601562,0.0,255.0,255.0,255.0,255.0,255.0,255.0,168.7008056640625,0.12719668807029402,0.0,0.872803311929706,0.0,0.0,222.56484454207504,222.56484454207504,222.56484454207504,0.0,0.0,2,34311,36132,0.9496014613085354,1,247932,247932,1.0,0.872803311929706,0.4461529796102287,1.0,1.0,1.018939393939394,False,False,1366
266,common_g_bundle 2,是,8,行书,行書,,冯承素,,冯承素,https://wxapp-b.shufazidian.com/png_b/x/A/1C4.png,https://wxapp-b.shufazidian.com/png_b/x/A/1C4.png,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/行书/51897_是_行书_冯承素_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,226.31536865234375,255.0,80.57154083251953,0.0,255.0,255.0,255.0,255.0,255.0,255.0,177.74365234375,0.11248873493297284,0.0,0.8875112650670272,0.0,0.0,226.31537259209193,226.31537259209193,226.31537259209193,0.0,0.0,1,31954,31954,1.0,7,249508,252110,0.9896791083257308,0.8783513574405768,0.3812450715331756,1.0,1.1054313099041533,1.018939393939394,False,False,51897
267,common_c_bundle,大,3,篆书,篆書,清,吴昌硕,八言联,清 · 吴昌硕 · 八言联,https://wxapp.shufazidian.com/gq/1/16/96034.jpg,https://wxapp.shufazidian.com/gq/1/16/1/96034.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/篆书/03189_大_篆书_吴昌硕_八言联.jpg,catalog_or_invalid,extreme_component_count,370,553,1.4945945945945946,149.81883239746094,159.0,46.22044372558594,45.0,147.0,159.0,171.0,216.0,167.46449279785156,164.9361114501953,129.80490112304688,0.13813596598406724,0.7853819461414399,0.07648208787449294,24.886220932006836,0.8348027955622892,215.10708665265628,132.27183910854797,69.03773520355799,0.6440891623497009,146.06932067871094,75,32067,32397,0.9898138716547829,1283,3157,31556,0.10004436557231589,0.015429353404036948,0.9569913493964127,1.0,1.4617486338797814,1.4945945945945946,False,False,3189
268,common_g_bundle 2,讼,8,行书,行書,明,董其昌,濬路马湖记,明 · 董其昌 · 濬路马湖记,https://wxapp.shufazidian.com/gq/1/15/85188.jpg,https://wxapp.shufazidian.com/gq/1/15/1/85188.jpg,/Users/lainantian/Developer/Caligraphy/common_g_bundle 2/common_g_downloads/行书/79377_讼_行书_董其昌_濬路马湖记.jpg,rubbing_noisy,dark_component_count_gt_60,318,349,1.0974842767295598,121.49139404296875,142.0,45.85996627807617,21.0,134.0,142.0,146.0,151.0,145.94815063476562,148.46295166015625,93.36333465576172,0.19149051197491485,0.8080589645167685,0.00045052350831666397,14.825039863586426,0.7793155646861654,154.77578346038095,113.63751779567858,74.48679966120632,0.5220751166343689,80.28898620605469,63,12853,24386,0.5270647092594112,10,1883,1935,0.9731266149870801,0.016966715323205563,0.8707718368744481,0.020679029031734877,1.0596026490066226,10.2,False,False,79377
269,common_i_bundle,一,1,章草,草書,三国,皇象,急就章,三国 · 皇象 · 急就章,https://wxapp-b.shufazidian.com/gq/6/7/4_o3a333.jpg,https://wxapp-b.shufazidian.com/gq/6/7/1/4_o3a333.jpg,/Users/lainantian/Developer/Caligraphy/common_i_bundle/common_i_downloads/章草/36470_一_章草_皇象_急就章.jpg,black_damaged,large_bright_component_dominates,554,402,1.3781094527363185,39.70534896850586,17.0,56.01797866821289,2.0,8.0,17.0,38.0,197.0,22.081073760986328,23.957727432250977,63.20529556274414,0.8643380570073819,0.0934317581766259,0.04223018481599224,22.274154663085938,0.10742766312840131,43.41949099268998,39.47769276361873,31.546603624476894,0.5123856663703918,11.872886657714844,33,198554,198674,0.9993959954498324,85,16067,16581,0.9690006634099271,0.07214379366704385,1.0,0.584047272661961,1.3781094527363185,1.6126760563380282,False,True,36470
270,common_c_bundle,地,7,草书,草書,清,傅山,千字文,清 · 傅山 · 千字文,https://wxapp.shufazidian.com/gq/2/16/1654847665a8_246_15.jpg,https://wxapp.shufazidian.com/gq/2/16/1/1654847665a8_246_15.jpg,/Users/lainantian/Developer/Caligraphy/common_c_bundle/common_c_downloads/草书/18821_地_草书_傅山_千字文.jpg,catalog_or_invalid,extreme_component_count,375,361,1.0387811634349031,153.2297821044922,174.0,54.03700637817383,19.0,164.0,174.0,181.0,190.0,168.7504425048828,177.07510375976562,133.93310546875,0.1396786703601108,0.8583194829178209,0.0020018467220683286,33.99201202392578,0.8486869806094183,174.09078485687903,152.7820055401662,101.33297876269621,0.4347752332687378,72.7578125,21,14914,20434,0.7298619947146912,4316,445,36907,0.012057333297206492,0.0032871652816251155,0.888,1.0,1.0840840840840842,1.0387811634349031,False,False,18821
271,common_h_bundle,未,7,草书,草書,明,陈道复,古诗十九首,明 · 陈道复 · 古诗十九首,https://wxapp.shufazidian.com/gq/1/15/88511.jpg,https://wxapp.shufazidian.com/gq/1/15/1/88511.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/草书/31312_未_草书_陈道复_古诗十九首.jpg,catalog_or_invalid,extreme_component_count,312,365,1.169871794871795,158.00926208496094,178.0,48.54501724243164,37.0,170.0,178.0,182.0,188.0,178.99868774414062,182.1910858154297,130.7216339111328,0.13886547242711628,0.8444239550403934,0.01671057253249034,18.33617401123047,0.8458904109589042,198.00713909378294,151.2871794871795,87.56621882683527,0.5399228930473328,110.44091033935547,15,17453,17509,0.9968016448683534,600,6532,38338,0.17037925817726537,0.05735862311204777,0.7403846153846154,1.0,1.58008658008658,1.169871794871795,False,False,31312
272,common_h_bundle,五,1,章草,草書,唐,佚名,敦煌遗书,唐 · 佚名 · 敦煌遗书,https://wxapp-b.shufazidian.com/gq/6/11/26_s27a843244.jpg,https://wxapp-b.shufazidian.com/gq/6/11/1/26_s27a843244.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/章草/46881_五_章草_佚名_敦煌遗书.jpg,clean_white,bright_low_noise_background,521,560,1.0748560460652592,227.5137176513672,254.0,64.40803527832031,52.0,247.0,254.0,255.0,255.0,254.32101440429688,254.93870544433594,182.77000427246094,0.11488209487249794,0.012215519605154922,0.8729023855223471,1.991616129875183,0.04071839868384974,227.51372018097067,227.51372018097067,227.51372018097067,0.0,0.0,3,34965,34976,0.9996854986276303,5,255207,255224,0.9999333918440272,0.8747155196051549,0.27465039758705784,1.0,1.1156716417910448,1.0748560460652592,False,False,46881
273,common_h_bundle,徒,9,楷书,楷書,唐,欧阳询,丘师墓志,唐 · 欧阳询 · 丘师墓志,https://wxapp.shufazidian.com/gq/3/11/1671088863a56_1186_1199b.jpg,https://wxapp.shufazidian.com/gq/3/11/1/1671088863a56_1186_1199b.jpg,/Users/lainantian/Developer/Caligraphy/common_h_bundle/common_h_downloads/楷书/12908_徒_楷书_欧阳询_丘师墓志.jpg,catalog_or_invalid,extreme_component_count,600,600,1.0,46.60267639160156,18.0,67.21975708007812,2.0,7.0,18.0,49.0,242.0,26.66934585571289,32.67409896850586,72.84027862548828,0.8323027777777777,0.08702777777777777,0.08066944444444445,31.828889846801758,0.06389166666666667,47.461130555555556,44.89097777777778,53.210325,0.5064812302589417,-5.749195098876953,18,317330,317394,0.9997983578769605,161,10149,31689,0.32026886301240176,0.028191666666666667,1.0,0.9466666666666667,1.0,1.056338028169014,False,True,12908
274,less_common_b_bundle,朕,3,篆书,篆書,周,孟簋,,周 · 孟簋,https://wxapp.shufazidian.com/gq/5/4/1010_l23a14010.jpg,https://wxapp.shufazidian.com/gq/5/4/1/1010_l23a14010.jpg,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/篆书/08635_朕_篆书_孟簋_未标注作品.jpg,black_damaged,large_bright_component_dominates,300,307,1.0233333333333334,53.48605728149414,22.0,64.06400299072266,9.0,16.0,22.0,51.0,200.0,23.923471450805664,24.804031372070312,89.71627044677734,0.7934961997828447,0.16033659066232356,0.0461672095548317,20.536258697509766,0.17548317046688383,60.22363735070576,51.284592833876225,46.915939196525514,0.2731565833091736,13.307697296142578,5,75459,75893,0.994281422529087,27,5810,11362,0.511353634923429,0.06308360477741586,1.0,0.7710749185667752,1.0233333333333334,1.018939393939394,False,True,8635
275,less_common_b_bundle,於,8,行书,行書,明,董其昌,临米芾方圆庵记卷,明 · 董其昌 · 临米芾方圆庵记卷,https://wxapp-b.shufazidian.com/gq/2/15/1654395112a48_124_3126.jpg,https://wxapp-b.shufazidian.com/gq/2/15/1/1654395112a48_124_3126.jpg,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/行书/11814_於_行书_董其昌_临米芾方圆庵记卷.jpg,catalog_or_invalid,extreme_component_count,327,349,1.0672782874617737,105.2107925415039,120.0,38.6842041015625,17.0,108.0,120.0,128.0,139.0,123.60372924804688,124.17662048339844,80.53117370605469,0.17775557950632212,0.8222444204936779,0.0,9.954597473144531,0.48094599686303374,130.01668375349405,101.97447490865119,56.542660112334936,0.5505521893501282,73.47401428222656,2676,32471,55850,0.5813965980304386,0,1,2,0.5,8.762475574599336e-06,1.0,0.09021844851607476,1.0672782874617737,1.9861111111111112,False,False,11814
276,less_common_b_bundle,槊,7,草书,草書,,敬世江,,敬世江,https://wxapp-b.shufazidian.com/png_b/c/F/1I2.png,https://wxapp-b.shufazidian.com/png_b/c/F/1I2.png,/Users/lainantian/Developer/Caligraphy/less_common_b_bundle/less_common_b_downloads/草书/02986_槊_草书_敬世江_未标注作品.png,clean_white,bright_low_noise_background,528,538,1.018939393939394,216.86094665527344,255.0,90.9443359375,0.0,255.0,255.0,255.0,255.0,255.0,255.0,153.18528747558594,0.14956488678607638,0.0,0.8504351132139236,0.0,0.0,216.8609538695505,216.8609538695505,216.8609538695505,0.0,0.0,6,22511,42486,0.5298451254530905,4,240489,241578,0.9954921391848596,0.8466014700912471,0.4241262532387068,1.0,1.1547987616099071,1.018939393939394,False,False,2986
